code,secName,orgId,announcementId,announcementTitle,pdf_url000001,平安银行,gssz0000001,1222806505,2024年年度报告,http://static.cninfo.com.cn/finalpage/2025-03-15/1222806505.PDF
000006,深振业Ａ,gssz0000006,1205963603,2018年年度报告,http://static.cninfo.com.cn/finalpage/2019-03-30/1205963603.PDF
000006,深振业Ａ,gssz0000006,1204543200,2017年年度报告,http://static.cninfo.com.cn/finalpage/2018-03-30/1204543200.PDF
000006,深振业Ａ,gssz0000006,1203224890,2016年年度报告,http://static.cninfo.com.cn/finalpage/2017-03-30/1203224890.PDF
000006,深振业Ａ,gssz0000006,1202100061,2015年年度报告,http://static.cninfo.com.cn/finalpage/2016-03-30/1202100061.PDF
000006,深振业Ａ,gssz0000006,1200773722,2014年年度报告,http://static.cninfo.com.cn/finalpage/2015-04-01/1200773722.PDF
000006,深振业Ａ,gssz0000006,63872028,2013年年度报告（更新后）,http://static.cninfo.com.cn/finalpage/2014-04-19/63872028.PDF
000006,深振业Ａ,gssz0000006,63677375,2013年年度报告（已取消）,http://static.cninfo.com.cn/finalpage/2014-03-15/63677375.PDF
000006,深振业Ａ,gssz0000006,62301964,2012年年度报告,http://static.cninfo.com.cn/finalpage/2013-03-30/62301964.PDF
000006,深振业Ａ,gssz0000006,60996674,2011年年度报告（更新后）,http://static.cninfo.com.cn/finalpage/2012-05-15/60996674.PDF
000006,深振业Ａ,gssz0000006,60847851,2011年年度报告（已取消）,http://static.cninfo.com.cn/finalpage/2012-04-18/60847851.PDF
000006,深振业Ａ,gssz0000006,59206399,2010年年度报告,http://static.cninfo.com.cn/finalpage/2011-03-31/59206399.PDF
000006,深振业Ａ,gssz0000006,57695646,2009年年度报告,http://static.cninfo.com.cn/finalpage/2010-03-17/57695646.PDF
000006,深振业Ａ,gssz0000006,51784329,2008年年度报告,http://static.cninfo.com.cn/finalpage/2009-04-25/51784329.PDF
000006,深振业Ａ,gssz0000006,43300406,2007年年度报告（修订版）,http://static.cninfo.com.cn/finalpage/2008-03-29/43300406.PDF
000006,深振业Ａ,gssz0000006,38341444,2007年年度报告,http://static.cninfo.com.cn/finalpage/2008-03-29/38341444.PDF
000006,深振业Ａ,gssz0000006,21744130,2006年年度报告,http://static.cninfo.com.cn/finalpage/2007-03-24/21744130.PDF
000006,深振业Ａ,gssz0000006,16677730,G 深振业2005年年度报告,http://static.cninfo.com.cn/finalpage/2006-04-01/16677730.PDF
000006,深振业Ａ,gssz0000006,15227245,深振业Ａ2004年年度报告,http://static.cninfo.com.cn/finalpage/2005-04-15/15227245.PDF
000006,深振业Ａ,gssz0000006,13951074,深振业Ａ2003年年度报告,http://static.cninfo.com.cn/finalpage/2004-04-21/13951074.PDF
000006,深振业Ａ,gssz0000006,10644660,深振业Ａ2002年年度报告,http://static.cninfo.com.cn/finalpage/2003-04-26/10644660.PDF
000006,深振业Ａ,gssz0000006,570137,深振业Ａ2001年年度报告,http://static.cninfo.com.cn/finalpage/2002-04-15/570137.PDF
000007,全新好,gssz0000007,1223275670,2024年年度报告,http://static.cninfo.com.cn/finalpage/2025-04-25/1223275670.PDF
000007,*ST全新,gssz0000007,1219862517,2023年年度报告,http://static.cninfo.com.cn/finalpage/2024-04-29/1219862517.PDF
000007,全新好,gssz0000007,1216704081,2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-29/1216704081.PDF
